"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Allow ASON Resources","ASAP","Frequency","TCM Enabled","TCM ASAP Enabled","Wave Key","Alias","Alias 2","Order Number","Customer","Group Order Name","Created By","Created Date","Frequency Band","OMSP Connection Name","Enable NIM","% Low Utilization Threshold","% High Utilization Threshold","% Utilization","Latest Note","NPA Name","Channel Width","Grid Type","Line Mode Profile","Scheduled Jobs","Line Mode Profile Description","Reversion Control Group","NML ASAP","From NE #1","To NE #1","5G Tributary Size","ASE Control Mode","Utilization Profile","Timeslots Count","Order ID"
"Up","Commissioned","ODU4","Core_WES_CTE-1_PS64_01-01-40-L1_TERR-1_PS36_01-01-13-L1_100G_9310 #TERM","Unprotected","WES-CTE-1","ODU4-1-1-71-12","WES-Terraco-1","ODU4-1-1-71-8","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_WES_CTE-1_PS64_01-01-40-L1_TERR-1_PS36_01-01-13-L1_100G_9310 ODU4:1","","A37678","","","User","Mon Mar 18 2019 10:01:01 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","75","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-Terraco-1#OCS","N/A","NA","DEFAULT","0","102431"
"Up","Commissioned","ODU2E","NLD8-POL-TEL-1#OCS/ODU2E-1-1-20-2 NLD7-POL-CUBE-1#OCS/ODU2E-1-1-20-2 ODU2E","SNC-N","NLD8-POL-TEL-1","ODU2E-1-1-20-2","NLD7-POL-CUBE-1","ODU2E-1-1-20-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","NLD8-POL-TEL-1#OCS/ODU2E-1-1-20-2 NLD7-POL-CUBE-1#OCS/ODU2E-1-1-20-2 ODU2E","","R37911","","g-NLD8_POL-TEL_PS36_01-01-20-2_NLD7_POL-CUBE_PS36_01-01-20-02_10G_1 ","User","Tue Mar 19 2019 23:54:09 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","NLD8-POL-TEL-1#OCS","NLD7-POL-CUBE-1#OCS","N/A","NA","DEFAULT","0","103787"
"Up","Commissioned","ODU1","DFA-MTZ-1#OCS/ODU1-1-1-12-5 SGC-Teraco-1#OCS/ODU1-1-1-12-5 ODU1","SNC-N","DFA-MTZ-1","ODU1-1-1-12-5","SGC-Teraco-1","ODU1-1-1-12-5","","","","","Cleared","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","DFA-MTZ-1#OCS/ODU1-1-1-12-5 SGC-Teraco-1#OCS/ODU1-1-1-12-5 ODU1","","R37959","","g-DFA_MTZ_PS36_01-01-12-05_SGC_Teraco_PS36_01-01-12-05_STM16_1","User","Wed Mar 20 2019 03:57:17 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","DFA-MTZ-1#OCS","SGC-Teraco-1#OCS","N/A","NA","DEFAULT","0","103907"
"Up","Commissioned","ODU0","WES-YZN-1#OCS/ODU0-1-1-12-6 WES-Terraco-1#OCS/ODU0-1-1-12-2 ODU0","Unprotected","WES-YZN-1","ODU0-1-1-12-6","WES-Terraco-1","ODU0-1-1-12-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WES-YZN-1#OCS/ODU0-1-1-12-6 WES-Terraco-1#OCS/ODU0-1-1-12-2 ODU0","","R37963","","g-WC_YZN_PS36_01-01-12-06_Terraco_01-01-12-02_STM1_1","User","Wed Mar 20 2019 09:06:04 GMT+0200 (South Africa Standard Time)","","","N/A","","","","","","","","","","","","default ASAP","WES-YZN-1#OCS","WES-Terraco-1#OCS","N/A","NA","","0","103915"
"Up","Commissioned","OMS","NLD3-KNF-1/AM2125B-1-10-LINEOUT NLD3-TSR-1/AM2125B-1-10-LINEIN OMS","Unprotected","NLD3-KNF-1","AM2125B-1-10-LINEOUT","NLD3-TSR-1","AM2125B-1-10-LINEIN","NLD3-TSR-1","AM2125B-1-11-LINEOUT","NLD3-KNF-1","AM2125B-1-11-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38172","","","System Notify","Mon Mar 25 2019 15:40:05 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD3-KNF-1","NLD3-TSR-1","N/A","ASE Disabled","","0","104563"
"Up","Commissioned","OMS","NLD3-HAN-1/AM2125B-1-10-LINEOUT NLD3-RHC-1/AM2125B-1-10-LINEIN OMS","Unprotected","NLD3-HAN-1","AM2125B-1-10-LINEOUT","NLD3-RHC-1","AM2125B-1-10-LINEIN","NLD3-RHC-1","AM2125B-1-11-LINEOUT","NLD3-HAN-1","AM2125B-1-11-LINEIN","Cleared","Warning","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38174","","","System Notify","Mon Mar 25 2019 15:40:19 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD3-HAN-1","NLD3-RHC-1","N/A","ASE Disabled","","0","104566"
"Up","Commissioned","OMS","NLD3-CB-1/AM2125B-2-8-LINEOUT NLD3-HAN-1/AM2125B-1-10-LINEIN OMS","Unprotected","NLD3-CB-1","AM2125B-2-8-LINEOUT","NLD3-HAN-1","AM2125B-1-10-LINEIN","NLD3-HAN-1","AM2125B-1-11-LINEOUT","NLD3-CB-1","AM2125B-2-7-LINEIN","Cleared","Warning","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38176","","","System Notify","Mon Mar 25 2019 15:40:39 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD3-CB-1","NLD3-HAN-1","N/A","ASE Disabled","","0","104569"
"Up","Commissioned","OMS","NLD4-BW-1/AM2125B-2-8-LINEOUT NLD3-TSR-1/AM2125B-1-11-LINEIN OMS","Unprotected","NLD4-BW-1","AM2125B-2-8-LINEOUT","NLD3-TSR-1","AM2125B-1-11-LINEIN","NLD3-TSR-1","AM2125B-1-10-LINEOUT","NLD4-BW-1","AM2125B-2-7-LINEIN","Cleared","Warning","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38178","","","System Notify","Mon Mar 25 2019 15:40:58 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD4-BW-1","NLD3-TSR-1","N/A","ASE Disabled","","0","104572"
"Up","Commissioned","OMS","CEN-BPP-1/AM2125B-1-11-LINEOUT NLD3-EB-1/AM2125B-2-2-LINEIN OMS_ILA","Unprotected","CEN-BPP-1","AM2125B-1-11-LINEOUT","NLD3-EB-1","AM2125B-2-2-LINEIN","NLD3-EB-1","AM2125B-2-3-LINEOUT","CEN-BPP-1","AM2125B-1-10-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38180","","","System Notify","Mon Mar 25 2019 15:42:03 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","CEN-BPP-1","NLD3-EB-1","N/A","ASE Disabled","","0","104575"
"Up","Commissioned","OMS","NLD9-KRM-1/AM2125B-2-3-LINEOUT NLD9-VTB-1/AM2125B-1-11-LINEIN OMS","Unprotected","NLD9-KRM-1","AM2125B-2-3-LINEOUT","NLD9-VTB-1","AM2125B-1-11-LINEIN","NLD9-VTB-1","AM2125B-1-10-LINEOUT","NLD9-KRM-1","AM2125B-2-2-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38184","","","System Notify","Mon Mar 25 2019 15:54:58 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD9-KRM-1","NLD9-VTB-1","N/A","ASE Disabled","","0","104582"
"Up","Commissioned","OMS","CEN-BPP-1/AM2125B-1-10-LINEOUT NLD9-KLF-1/AM2125B-1-10-LINEIN OMS_ILA","Unprotected","CEN-BPP-1","AM2125B-1-10-LINEOUT","NLD9-KLF-1","AM2125B-1-10-LINEIN","NLD9-KLF-1","AM2125B-1-11-LINEOUT","CEN-BPP-1","AM2125B-1-11-LINEIN","Cleared","Warning","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38186","","","System Notify","Mon Mar 25 2019 15:55:39 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","CEN-BPP-1","NLD9-KLF-1","N/A","ASE Disabled","","0","104585"
"Up","Commissioned","OMS","NLD9-VTB-1/AM2125B-1-11-LINEOUT NLD9-KLF-1/AM2125B-1-11-LINEIN OMS","Unprotected","NLD9-VTB-1","AM2125B-1-11-LINEOUT","NLD9-KLF-1","AM2125B-1-11-LINEIN","NLD9-KLF-1","AM2125B-1-10-LINEOUT","NLD9-VTB-1","AM2125B-1-10-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","Enabled","Enabled","N/A","","","A38192","","","System Notify","Mon Mar 25 2019 16:13:01 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD9-VTB-1","NLD9-KLF-1","N/A","ASE Disabled","","0","104591"
"Up","Commissioned","ODU4","Core_WES_CTE_PS64-1-01-04-L1_SFD28_FSDC_PS64-1-01-04-L1_SFD26-100G#TERM","Unprotected","WES-CTE-1","ODU4-1-1-71-11","WES-FSDC-1","ODU4-1-1-71-11","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_WES_CTE_PS64-1-01-04-L1_SFD28_FSDC_PS64-1-01-04-L1_SFD26-100G#TERM","","A38231","","","User","Thu Mar 28 2019 14:30:19 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","77.5","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-FSDC-1#OCS","N/A","NA","DEFAULT","0","105284"
"Up","Commissioned","ODU4","Core_WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500","Unprotected","WES-FSDC-1","OTUODU4-1-1-2-1","WES-Terraco-1","OTUODU4-1-1-6-1","","","","","Cleared","Cleared","N/A","In Service","Completed","Not Enabled","Started","Logical Link","Add","Control Plane","No","Enabled","N/A","None","None","N/A","Core_WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500","","A38505","","g-WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500","User","Mon Apr 08 2019 14:33:56 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","97.5","","BBNS","50.0","","","","","","default ASAP","WES-FSDC-1#OCS","WES-Terraco-1#OCS","N/A","ASE Disabled","DEFAULT","0","106425"
"Up","Commissioned","OTU4","Core_WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500Main och#1","Unprotected","WES-FSDC-1","OTU-1-1-2-1","WES-Terraco-1","OTU-1-1-6-1","WES-Terraco-1","OTU-1-1-6-1","WES-FSDC-1","OTU-1-1-2-1","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Add","ASON Implicit Server","No","Not Set","9500.000","None","None","Keyed","Core_WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500Main och#1","","A38507","","g-WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500","User","Mon Apr 08 2019 14:33:56 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","50.0","standard","","","","","default ASAP","WES-FSDC-1#OCS","WES-Terraco-1#OCS","N/A","ASE Disabled","","0","106426"
"Up","Commissioned","ODU4","Core_WES-FSDC-1#OCS/ODU4-1-1-71-10 WES-Terraco-1#OCS/ODU4-1-1-71-7 236","Unprotected","WES-FSDC-1","ODU4-1-1-71-10","WES-Terraco-1","ODU4-1-1-71-7","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_WES-FSDC-1_PS64_01-01-01-01_TERR-1_01-01-06-01_100G_9500 ODU4:1","","A38508","","","User","Mon Apr 08 2019 14:37:12 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","97.5","","","","","","","","","default ASAP","WES-FSDC-1#OCS","WES-Terraco-1#OCS","N/A","NA","DEFAULT","0","106451"
"Up","Commissioned","ODU4","Core_KZN_DNE_PS64_01-01-37-L1_SFD-26_RV_PS36_01-01-08-L1_SFD-28_100G_9250","Unprotected","KZN-DNE-PSS-1","OTUODU4-1-1-37-1","KZN-RV-PSS-1","OTUODU4-1-1-8-1","","","","","Cleared","Cleared","N/A","In Service","Completed","Stopped","Started","Logical Link","Add","Control Plane","No","Enabled","N/A","None","None","N/A","Core_KZN_DNE_PS64_01-01-37-L1_SFD-26_RV_PS36_01-01-08-L1_SFD-28_100G_9250","","A38635","","g-KZN_DNE_PS64_01-01-37-L1_RV_PS36_01-01-08-L1_100G_9250","User","Tue Apr 16 2019 16:14:45 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","62.5","","BBNS","50.0","","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","ASE Disabled","DEFAULT","0","107232"
"Up","Commissioned","OTU4","Core_KZN_DNE_PS64_01-01-37-L1_RV_PS36_01-01-08-L1_100G_9250Main och#1","Unprotected","KZN-DNE-PSS-1","OTU-1-1-37-1","KZN-RV-PSS-1","OTU-1-1-8-1","KZN-RV-PSS-1","OTU-1-1-8-1","KZN-DNE-PSS-1","OTU-1-1-37-1","Cleared","Cleared","In Service","In Service","Completed","Stopped","Started","Infrastructure","Add","ASON Implicit Server","No","Not Set","9250.000","None","None","Keyed","Core_KZN_DNE_PS64_01-01-37-L1_RV_PS36_01-01-08-L1_100G_9250Main och#1","","A38637","","g-KZN_DNE_PS64_01-01-37-L1_RV_PS36_01-01-08-L1_100G_9250","User","Tue Apr 16 2019 16:14:45 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","50.0","standard","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","ASE Disabled","","0","107233"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-01-41-L1_SFD-26_RV_PS36_01-01-06-L1_SFD-26_100G_9400","Unprotected","KZN-DMO-PSS-1","OTUODU4-1-1-41-1","KZN-RV-PSS-1","OTUODU4-1-1-6-1","","","","","Cleared","Cleared","N/A","In Service","Completed","Stopped","Started","Logical Link","Add","Control Plane","No","Enabled","N/A","None","None","N/A","Core_KZN_DMO_PS64_01-01-41-L1_SFD-26_RV_PS36_01-01-06-L1_SFD-26_100G_9400","","A38661","","g-KZN_DMO_PS64_01-01-41-L1_RV_PS36_01-01-06-L1_100G_9400","User","Tue Apr 16 2019 16:58:07 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","62.5","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","ASE Disabled","DEFAULT","0","107333"
"Up","Commissioned","OTU4","Core_KZN_DMO_PS64_01-01-41-L1_RV_PS36_01-01-06-L1_100G_9400Main och#1","Unprotected","KZN-DMO-PSS-1","OTU-1-1-41-1","KZN-RV-PSS-1","OTU-1-1-6-1","KZN-RV-PSS-1","OTU-1-1-6-1","KZN-DMO-PSS-1","OTU-1-1-41-1","Cleared","Cleared","In Service","In Service","Completed","Stopped","Started","Infrastructure","Add","ASON Implicit Server","No","Not Set","9400.000","None","None","Keyed","Core_KZN_DMO_PS64_01-01-41-L1_RV_PS36_01-01-06-L1_100G_9400Main och#1","","A38663","","g-KZN_DMO_PS64_01-01-41-L1_RV_PS36_01-01-06-L1_100G_9400","User","Tue Apr 16 2019 16:58:07 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","50.0","standard","","","","","default ASAP","KZN-DMO-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","ASE Disabled","","0","107334"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-01-41-L1_SFD-26_RV_PS36_01-01-06-L1_SFD-26_100G_9400#TERM","Unprotected","KZN-DMO-PSS-1","ODU4-1-1-71-15","KZN-RV-PSS-1","ODU4-1-1-71-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DMO_PS64_01-01-41-L1_SFD-26_RV_PS36_01-01-06-L1_SFD-26_100G_9400","","A38747","","","User","Thu Apr 18 2019 10:42:21 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","62.5","","","","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","NA","DEFAULT","0","107594"
"Up","Commissioned","ODU4","Core_KZN_DNE_PS64_01-01-37-L1_SFD-26_RV_PS36_01-01-08-L1_SFD-28_100G_9250#TERM","Unprotected","KZN-DNE-PSS-1","ODU4-1-1-71-12","KZN-RV-PSS-1","ODU4-1-1-71-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DNE_PS64_01-01-37-L1_SFD-26_RV_PS36_01-01-08-L1_SFD-28_100G_9250","","A38760","","","User","Thu Apr 18 2019 11:05:36 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","62.5","","","","","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-RV-PSS-1#OCS","N/A","NA","DEFAULT","0","107622"
"Up","Commissioned","ODU2E","KZN-RV-PSS-1#OCS/ODU2E-1-1-21-4 DFA-MTZ-1#OCS/ODU2E-1-1-20-3 ODU2E","Unprotected","KZN-RV-PSS-1","ODU2E-1-1-21-4","DFA-MTZ-1","ODU2E-1-1-20-3","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","KZN-RV-PSS-1#OCS/ODU2E-1-1-21-4 DFA-MTZ-1#OCS/ODU2E-1-1-20-3 ODU2E","","R39019","","g-KZN_RV_PS36_01-01-21-04_DFA_MTZ_PS36_01-01-20-03_10G_1","User","Tue May 07 2019 00:53:22 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","KZN-RV-PSS-1#OCS","DFA-MTZ-1#OCS","N/A","NA","DEFAULT","0","108758"
"Up","Commissioned","ODU2E","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:1","Unprotected","WES-CTE-1","130SCX10-3-11-L1-1-1","SGC-MTA-1","130SCX10-4-13-L1-1-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","Managed Plane","No","Not Set","N/A","N/A","N/A","N/A","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:1","","A39137","","g-WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:1 DSR:1","User","Thu May 09 2019 12:40:12 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","WES-CTE-1","SGC-MTA-1","N/A","NA","DEFAULT","0","109553"
"Up","Commissioned","ODU2E","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:2","Unprotected","WES-CTE-1","130SCX10-3-11-L1-1-2","SGC-MTA-1","130SCX10-4-13-L1-1-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","Managed Plane","No","Not Set","N/A","N/A","N/A","N/A","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:2","","A39138","","g-WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:2 DSR:1","User","Thu May 09 2019 12:40:12 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","WES-CTE-1","SGC-MTA-1","N/A","NA","DEFAULT","0","109560"
"Up","Commissioned","ODU2E","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:3","Unprotected","WES-CTE-1","130SCX10-3-11-L1-1-3","SGC-MTA-1","130SCX10-4-13-L1-1-3","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","Managed Plane","No","Not Set","N/A","N/A","N/A","N/A","WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:3","","A39139","","g-WES-CTE-1_PS32_01-03-11-L1_MTA-1_PS32_01-04-13-L1_100G_9580 ODU2:3 DSR:1","User","Thu May 09 2019 12:40:12 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","","","","","","","","default ASAP","WES-CTE-1","SGC-MTA-1","N/A","NA","DEFAULT","0","109567"
"Up","Commissioned","ODU4","Core_KZN_DNE_PS64_01-01-33-L1_CWR-2-11_DTA_PS64_01-01-47-L1_CWR-2-11_100G_9175","Unprotected","KZN-DNE-PSS-1","OTUODU4-1-1-33-1","KZN-DTA-PSS-1","OTUODU4-1-1-47-1","","","","","Cleared","Cleared","N/A","In Service","Completed","Not Enabled","Started","Logical Link","Add","Control Plane","No","Enabled","N/A","None","None","N/A","Core_KZN_DNE_PS64_01-01-33-L1_CWR-2-11_DTA_PS64_01-01-47-L1_CWR-2-11_100G_9175","","A39202","","g-KZN_DNE_PS64_01-01-33-L1_DTA_PS64_01-01-47-L1_100G_9175","User","Mon May 13 2019 15:07:53 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","27.5","","BBNS","50.0","","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-DTA-PSS-1#OCS","N/A","ASE Disabled","DEFAULT","0","110094"
"Up","Commissioned","OTU4","Core_KZN_DNE_PS64_01-01-33-L1_DTA_PS64_01-01-47-L1_100G_9175Main och#1","Unprotected","KZN-DNE-PSS-1","OTU-1-1-33-1","KZN-DTA-PSS-1","OTU-1-1-47-1","KZN-DTA-PSS-1","OTU-1-1-47-1","KZN-DNE-PSS-1","OTU-1-1-33-1","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Add","ASON Implicit Server","No","Not Set","9175.000","None","None","Keyed","Core_KZN_DNE_PS64_01-01-33-L1_DTA_PS64_01-01-47-L1_100G_9175Main och#1","","A39204","","g-KZN_DNE_PS64_01-01-33-L1_DTA_PS64_01-01-47-L1_100G_9175","User","Mon May 13 2019 15:07:53 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","50.0","standard","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-DTA-PSS-1#OCS","N/A","ASE Disabled","","0","110095"
"Up","Commissioned","ODU4","Core_KZN_DNE_PS64_01-01-33-L1_CWR-2-11_DTA_PS64_01-01-47-L1_CWR-2-11_100G_9175#TERM","Unprotected","KZN-DNE-PSS-1","ODU4-1-1-71-13","KZN-DTA-PSS-1","ODU4-1-1-71-7","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DNE_PS64_01-01-33-L1_CWR-2-11_DTA_PS64_01-01-47-L1_CWR-2-11_100G_9175","","A39213","","","User","Mon May 13 2019 15:37:55 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","27.5","","","","","","","","","default ASAP","KZN-DNE-PSS-1#OCS","KZN-DTA-PSS-1#OCS","N/A","NA","DEFAULT","0","110167"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-01-04-L1_SFD-28_DFA_SG_PS36_01-01-06-L1_SFD-28_100G_9330","Unprotected","KZN-DMO-PSS-1","OTUODU4-1-1-4-1","DFA-SG-1","OTUODU4-1-1-6-1","","","","","Cleared","Minor","N/A","In Service","Completed","Not Enabled","Started","Logical Link","Add","Control Plane","No","Enabled","N/A","None","None","N/A","Core_KZN_DMO_PS64_01-01-04-L1_SFD-28_DFA_SG_PS36_01-01-06-L1_SFD-28_100G_9330","","A39242","","g-KZN_DMO_PS64_01-01-04-L1_DFA_SG_PS36_01-01-06-L1_100G_9330","User","Tue May 14 2019 10:41:53 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","50","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","ASE Disabled","DEFAULT","0","110283"
"Up","Commissioned","OTU4","Core_KZN_DMO_PS64_01-01-04-L1_DFA_SG_PS36_01-01-06-L1_100G_9330Main och#1","Unprotected","KZN-DMO-PSS-1","OTU-1-1-4-1","DFA-SG-1","OTU-1-1-6-1","DFA-SG-1","OTU-1-1-6-1","KZN-DMO-PSS-1","OTU-1-1-4-1","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Started","Infrastructure","Add","ASON Implicit Server","No","Not Set","9330.000","None","None","Keyed","Core_KZN_DMO_PS64_01-01-04-L1_DFA_SG_PS36_01-01-06-L1_100G_9330Main och#1","","A39244","","g-KZN_DMO_PS64_01-01-04-L1_DFA_SG_PS36_01-01-06-L1_100G_9330","User","Tue May 14 2019 10:41:53 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","50.0","standard","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","ASE Disabled","","0","110284"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-01-04-L1_SFD-28_DFA_SG_PS36_01-01-06-L1_SFD-28_100G_9330#TERM","Unprotected","KZN-DMO-PSS-1","ODU4-1-1-71-17","DFA-SG-1","ODU4-1-1-71-4","","","","","Cleared","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DMO_PS64_01-01-04-L1_SFD-28_DFA_SG_PS36_01-01-06-L1_SFD-28_100G_9330","","A39265","","","User","Tue May 14 2019 11:03:09 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","50","","","","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","NA","DEFAULT","0","110351"
