"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","Allow ASON Resources","ASAP","Alias","Alias 2","Order Number","Customer","Group Order Name","Created Date","Enable NIM","Latest Note","NPA Name","Channel Width","Actual Latency - WORK (microsec)","Actual Latency - PROTECT(microsec)","Latency Status","Latency Timestamp","Reservation","Reservation Expiry Date","Test Status","BER Measurement Result","TCM Enabled","TCM ASAP Enabled","Wave Key","NML ASAP","From NE #1","To NE #1","ASE Control Mode","Order ID"
"Up","Commissioned","10GbE","NLD7_POL-CUBE_PS36_01-02-21-5_NGA_PSI-2_PS24X_01-12-10-3_10G_1","SNC-N Server Protected","NLD7-POL-CUBE-1","GBE10-1-2-21-5","NGA-PSI-2","30AN300-12-10-3","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_PE-P_PLK TO PSI_10G-1","A62403","A62403","","g-NLD7_POL-CUBE_PS36_01-02-21-5_NGA_PSI-2_PS24X_01-12-10-3_10G_1","Mon Sep 06 2021 23:54:36 GMT+0200 (South Africa Standard Time)","N/A","CDN18","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NLD7-POL-CUBE-1#OCS","NGA-PSI-2","NA","211326"
"Up","Commissioned","1GbE","NGA_PSI-2_PS64_01-01-7-18_PCE_PS36_01-01-12-19_1G_1","SNC-N Server Protected","NGA-PCE-1","GBE-1-1-12-19","NGA-PSI-2","GBE-1-1-7-18","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","NGA-PSI-PCE-FTTX-1G- (W) Wierda Park BTS","A62415","A62415","","g-NGA_PSI-2_PS64_01-01-7-18_PCE_PS36_01-01-12-19_1G_1","Tue Sep 07 2021 01:29:17 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","NGA-PCE-1#OCS","NGA-PSI-2#OCS","NA","211374"
"Up","Commissioned","10GbE","NLD5_HM_PS36_01-02-20-01_WES_FSDC_PS64_01-03-12-02_10G_1","SNC-N Server Protected","NLD5-HM-1","GBE10-1-2-20-1","WES-FSDC-1","GBE10-1-3-12-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:920555_NAT_Humansdorp 8660-2_CFO 8665-2POC1_VDC_10G_IP/MPLS_1","A62426","A62426","","g-NLD5_HM_PS36_01-02-20-01_WES_FSDC_PS64_01-03-12-02_10G_1","Tue Sep 07 2021 08:46:50 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","NLD5-HM-1#OCS","WES-FSDC-1#OCS","NA","211451"
"Up","Commissioned","10GbE","NLD5_SW_PS36_01-02-20-01_WES_FSDC_PS64_01-03-13-01_10G_1","SNC-N Server Protected","NLD5-SW-1","GBE10-1-2-20-1","WES-FSDC-1","GBE10-1-3-13-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:927060_WES_CFO 8665-1 POC2_Swellendam 8660-2_VDC_ IP/MPLS","A62444","A62444","","g-NLD5_SW_PS36_01-02-20-01_WES_FSDC_PS64_01-03-13-01_10G_1","Tue Sep 07 2021 13:56:59 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","DMF","","N/A","","None","","None","None","N/A","default ASAP","NLD5-SW-1#OCS","WES-FSDC-1#OCS","NA","211571"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-20_SGS_JFL-2_PS24x_01-11-01-15_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-20","SGS-JFL-2","30AN300-11-1-15","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","1011_BEP1.0_JME-ASBR-JFL-ASBR-10G_NEW_Replaced_A26482","A62456","A62456","","g-SGS_JME-2_PS24x_01-11-01-15_SGS_JFL-2_PS24x_01-11-01-20_10GbE-01","Tue Sep 07 2021 16:10:55 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGS-JFL-2","NA","211650"
"Up","Commissioned","10GbE","EAS_EL_PS36_01-02-21-06_EAS_PFR_PS36_01-02-21-09_10G_1","SNC-N Server Protected","EAS-PFR-1","GBE10-1-2-21-9","EAS-EL-1","GBE10-1-2-21-6","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:496205_EAS_EL CUBE 8665-1 POC1_PFR 8665-1 POC1_VDC_A62459_10G_ IP/MPLS_1","A62459","A62459","","g-EAS_EL_PS36_01-02-21-06_EAS_PFR_PS36_01-02-21-09_10G_1","Tue Sep 07 2021 16:15:28 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PFR-1#OCS","EAS-EL-1#OCS","NA","211654"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-21_SGS_JFL-2_PS24x_01-11-01-16_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-21","SGS-JFL-2","30AN300-11-1-16","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","1011_BEP1.0_JME-ASBR-JFL-ASBR-10G_NEW_Replaced_A26490","A62462","A62462","","g-SGS_JME-2_PS24x_01-11-01-21_SGS_JFL-2_PS24x_01-11-01-16_10GbE-01","Tue Sep 07 2021 16:17:58 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGS-JFL-2","NA","211662"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-24_SGS_JFL-2_PS24x_01-11-01-21_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-24","SGS-JFL-2","30AN300-11-1-21","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","1011_BEP1.0_JME-ASBR-JFL-ASBR-10G-Link03_NEW_Replaced_A46978","A62465","A62465","","g-SGS_JME-2_PS24x_01-11-01-24_SGS_JFL-2_PS24x_01-11-01-21_10GbE-01","Tue Sep 07 2021 16:24:27 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGS-JFL-2","NA","211672"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-23_SGS_JFL-2_PS24x_01-11-01-20_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-23","SGS-JFL-2","30AN300-11-1-20","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","CDN_NOKIA_NEW_SGS_JME-2_PS24x_01-11-01-23_SGS_JFL-2_PS24x_01-11-01-20_10GbE-01","A62468","A62468","","g-SGS_JME-2_PS24x_01-11-01-23_SGS_JFL-2_PS24x_01-11-01-20_10GbE-01","Tue Sep 07 2021 16:29:04 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGS-JFL-2","NA","211676"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-30_SGS_JFL-2_PS24x_01-11-01-30_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-30","SGS-JFL-2","30AN300-11-1-30","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","CDN_Nokia_SGS_JME-2_PS24x_01-11-01-29_SGS_JFL-2_PS24x_01-11-01-28_10GbE-01_Replaced_A55574","A62479","A62479","","g-SGS_JME-2_PS24x_01-11-01-30_SGS_JFL-2_PS24x_01-11-01-30_10GbE-01","Tue Sep 07 2021 16:46:33 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGS-JFL-2","NA","211706"
"Up","Commissioned","10GbE","DFA_EMH_PS36_01-01-20-03_NLD7_NL_Cube_PS36_01-01-21-03_10G_1","SNC-N Server Protected","DFA-EMH-1","GBE10-1-1-20-3","CEN-NL-1","GBE10-1-1-21-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:901086_MPU_EMH  8665-1 POC1-NL 8665-1 POC1_VDC_20G_LAG7: IP/MPLS (Paired with A67439)","A62482","A62482","","g-DFA_EMH_PS36_01-01-20-03_NLD7_NL_PS36_01-01-21-03_10G_1","Tue Sep 07 2021 16:55:20 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","DFA-EMH-1#OCS","CEN-NL-1#OCS","NA","211711"
"Up","Commissioned","10GbE","NLD7_POL-CUBE_PS36_01-01-20-1_NGA_PRO-2_PS24X_01-11-10-14_10G_1","SNC-N Server Protected","NLD7-POL-CUBE-1","GBE10-1-1-20-1","NGA-PRO-2","30AN300-11-10-14","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN: NOKIA POL-CUBE to PRO 10G-1","A62490","A62490","","g-NLD7_POL-CUBE_PS36_01-01-20-1_NGA_PRO-2_PS24X_01-11-10-14_10G_1","Tue Sep 07 2021 19:05:09 GMT+0200 (South Africa Standard Time)","N/A","CDN19","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NLD7-POL-CUBE-1#OCS","NGA-PRO-2","NA","211732"
"Up","Commissioned","10GbE","NLD8_POL-TEL_PS36_01-01-20-1_NGA_PRO-2_PS24X_01-11-10-2_10G_1","SNC-N Server Protected","NLD8-POL-TEL-1","GBE10-1-1-20-1","NGA-PRO-2","30AN300-11-10-2","","","","","Not Enabled","Not Enabled","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_PE-P_POL TO PRS_10G-1","A62506","A62506","","g-NLD8_POL-TEL_PS36_01-01-20-1_NGA_PRO-2_PS24X_01-11-10-2_10G_1","Tue Sep 07 2021 23:51:29 GMT+0200 (South Africa Standard Time)","N/A","CDN21","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NLD8-POL-TEL-1#OCS","NGA-PRO-2","NA","211774"
"Up","Commissioned","10GbE","NLD8_POL-TEL_PS36_01-01-20-8_NGA_PRO-2_PS24X_01-11-10-13_10G_1","Unprotected","NLD8-POL-TEL-1","GBE10-1-1-20-8","NGA-PRO-2","30AN300-11-10-13","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","LIM ACCESS NYLSTROOM RING 3 PART3/3 (A41831-DV41865-A42005)","A62552","A62552","","g-NLD8_POL-TEL_PS36_01-01-21-5_NGA_PRO-2_PS24X_01-11-10-13_10G_1","Wed Sep 08 2021 03:45:29 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NLD8-POL-TEL-1#OCS","NGA-PRO-2","NA","211841"
"Up","Commissioned","1GbE","SGC_Teraco_PS36-01-02-09-10_SGS_JFL_PS64_01-03-46-21-1G_1","SNC-N Server Protected","SGC-Teraco-1","GBE-1-2-9-10","SGS-JFL-1","GBE-1-3-46-21","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","VB_FTTX_ LAYER3_TELECOM_TERACO_TO_JFL_1GE-1 (SO125412)","A62566","A62566","","g-SGC_Teraco_PS36-01-02-09-10_SGS_JFL_PS64_01-03-46-21-1G_1","Wed Sep 08 2021 13:13:01 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-1#OCS","SGS-JFL-1#OCS","NA","211859"
"Up","Commissioned","10GbE","SGC-MDP-2_PS24X_01-12-01-14_SGS-JFL-2_PS24X_01-12-02-05_10GE","SNC-N Server Protected","SGC-MDP-2","30AN300-12-1-14","SGS-JFL-2","30AN300-12-2-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","1013_BEP1.0_MDP-ASBR-JFL-ASBR-10G_NEW_Replaced_A26230","A62584","A62584","","g-SGC-MDP-2_PS24X_01-12-01-14_SGS-JFL-2_PS24X_01-12-02-05_10GE","Wed Sep 08 2021 17:05:29 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-MDP-2","SGS-JFL-2","NA","211890"
"Up","Commissioned","10GbE","SGC-MTA-2_PS24X_01-12-02-07_SGS-JFL-2_PS24X_01-12-01-25_10GE","SNC-N Server Protected","SGC-MTA-2","30AN300-12-2-7","SGS-JFL-2","30AN300-12-1-25","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ROUTE_REFLECTOR#1_Replaced_A34665","A62639","A62639","","g-SGC-MTA-2_PS24X_01-12-02-07_SGS-JFL-2_PS24X_01-12-01-25_10GE","Thu Sep 09 2021 15:45:07 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-MTA-2","SGS-JFL-2","NA","212018"
"Up","Commissioned","10GbE","SGC-MTA-2_PS24X_01-12-02-20_SGS-JFL-2_PS24X_01-12-01-26_10GE","SNC-N Server Protected","SGC-MTA-2","30AN300-12-2-20","SGS-JFL-2","30AN300-12-1-26","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ROUTE_REFLECTOR#2_NEW_Replaced_A34668","A62642","A62642","","g-SGC-MTA-2_PS24X_01-12-02-20_SGS-JFL-2_PS24X_01-12-01-26_10GE","Thu Sep 09 2021 15:51:49 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-MTA-2","SGS-JFL-2","NA","212022"
"Degraded","Commissioned","STM-16","SGS_JFL_PS64_01-02-46-03_WES-CTE_PS64_01-01-16-22_10G","SNC-N Server Protected","SGS-JFL-1","STM16-1-2-46-3","WES-CTE-1","STM16-1-1-16-22","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID223634_NAT-JFL 6350-1 to CTE 6350-3 (via BBI_OTU4_and_Nokia_DWDM_A62671)_STM16-1","A62671","A62671","","g-SGS_JFL_PS64_01-02-46-03_WES-CTE_PS64_01-01-16-22_10G","Mon Sep 13 2021 11:45:26 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","SGS-JFL-1#OCS","WES-CTE-1#OCS","NA","212075"
"Up","Commissioned","10GbE","SGC-MDP-2_PS24X_01-12-01-13_SGS-JFL-2_PS24X_01-12-02-04_10GE","SNC-N Server Protected","SGC-MDP-2","30AN300-12-1-13","SGS-JFL-2","30AN300-12-2-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","1013_BEP1.0_MDP-ASBR-JFL-ASBR-10G_NEW_Replaced_A26226","A62674","A62674","","g-SGC-MDP-2_PS24X_01-12-01-13_SGS-JFL-2_PS24X_01-12-02-04_10GE","Mon Sep 13 2021 13:15:11 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-MDP-2","SGS-JFL-2","NA","212085"
"Up","Commissioned","10GbE","EAS_PFR_PS36_01-02-20-07_WES_CTE_PS64_01-02-13-09_10G_3","SNC-N Server Protected","EAS-PFR-1","GBE10-1-2-20-7","WES-CTE-1","GBE10-1-2-13-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","PFR-CTE_10G_CDN Link 3","A62683","A62683","","g-EAS_PFR_PS36_01-02-20-07_WES_CTE_PS64_01-02-13-09_10G_3","Mon Sep 13 2021 18:11:33 GMT+0200 (South Africa Standard Time)","N/A","CDN31","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PFR-1#OCS","WES-CTE-1#OCS","NA","212100"
"Up","Commissioned","10GbE","EAS_PFR_PS36_01-02-21-10_WES_CTE_PS64_01-02-14-03_10G_4","SNC-N Server Protected","EAS-PFR-1","GBE10-1-2-21-10","WES-CTE-1","GBE10-1-2-14-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","PFR-CTE_10G_CDN Link 4","A62688","A62688","","g-EAS_PFR_PS36_01-02-21-10_WES_CTE_PS64_01-02-14-03_10G_4","Mon Sep 13 2021 18:33:59 GMT+0200 (South Africa Standard Time)","N/A","CDN31","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PFR-1#OCS","WES-CTE-1#OCS","NA","212120"
"Up","Commissioned","10GbE","NGA_PRO-2_PS24X_01-12-01-19_SGC-MTA_PS24X_01-12-02-14_100G","Unprotected","NGA-PRO-2","30AN300-12-1-19","SGC-MTA-2","30AN300-12-2-14","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB 1-98823224097 SAP_HANA_Primary_via_ENS","A62696","A62696","","g-NGA_PRO-2_PS24X_01-12-01-19_SGC-MTA_PS24X_01-12-02-14_100G","Mon Sep 13 2021 23:04:39 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NGA-PRO-2","SGC-MTA-2","NA","212139"
"Up","Commissioned","10GbE","NLD5_SW_PS36_01-01-20-02_WES_CTE_PS64_01-01-14-04_10G_2","SNC-N Server Protected","NLD5-SW-1","GBE10-1-1-20-2","WES-CTE-1","GBE10-1-1-14-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:605811_WES_CTE 8665-2POC2_Swellendam_8660-1_2_IP/MPLS","A62735","A62735","","g-NLD5_SW_PS36_01-01-20-02_WES_CTE_PS64_01-01-14-04_10G_2","Tue Sep 14 2021 09:25:59 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","DMF","","N/A","","None","","None","None","N/A","default ASAP","NLD5-SW-1#OCS","WES-CTE-1#OCS","NA","212360"
"Up","Commissioned","10GbE","SGC_Teraco_24X_01-11-01-04_SGC_MDP_24X_01-11-01-02_10G_1","SNC-N Server Protected","SGC-Teraco-2","30AN300-11-1-4","SGC-MDP-2","30AN300-11-1-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","BEP1_SGC_Teraco_24X_01-11-01-04_SGC_MDP_24X_01-11-01-02_10G_1","A62794","A62794","","g-SGC_Teraco_24X_01-11-01-04_SGC_MDP_24X_01-11-01-02_10G_1","Wed Sep 15 2021 13:51:15 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGC-MDP-2","NA","212604"
"Up","Commissioned","10GbE","SGC_Teraco_24X_01-12-01-03_SGS_JFL_24X_01-12-01-02_10G_1","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-1-3","SGS-JFL-2","30AN300-12-1-2","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","BEP1_SGC_Teraco_24X_01-12-01-03_SGS_JFL_24X_01-12-01-02_10G_1","A62801","A62801","","g-SGC_Teraco_24X_01-12-01-03_SGS_JFL_24X_01-12-01-02_10G_1","Wed Sep 15 2021 14:38:08 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGS-JFL-2","NA","212615"
"Up","Commissioned","10GbE","SGC_Teraco_24X_01-12-01-04_SGC_MTA_24X_01-12-01-08_10G_1","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-1-4","SGC-MTA-2","30AN300-12-1-8","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","BEP1_SGC_Teraco_24X_01-12-01-04_SGC_MTA_24X_01-12-01-08_10G_1","A62804","A62804","","g-SGC_Teraco_24X_01-12-01-04_SGC_MTA_24X_01-12-01-08_10G_1","Wed Sep 15 2021 14:48:47 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGC-MTA-2","NA","212619"
"Up","Commissioned","10GbE","SGC_Teraco_24X_01-11-01-03_SGS_JME_24X_01-11-01-08_10G_1","SNC-N Server Protected","SGC-Teraco-2","30AN300-11-1-3","SGS-JME-2","30AN300-11-1-8","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","BEP1_SGC_Teraco_24X_01-11-01-03_SGS_JME_24X_01-11-01-08_10G_1","A62807","A62807","","g-SGC_Teraco_24X_01-11-01-03_SGS_JME_24X_01-11-01-08_10G_1","Wed Sep 15 2021 15:00:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGS-JME-2","NA","212623"
"Up","Commissioned","10GbE","SGS_JME-2_PS24x_01-11-01-15_SGC_MTA-2_PS24x_01-11-01-29_10GbE-01","SNC-N Server Protected","SGS-JME-2","30AN300-11-1-15","SGC-MTA-2","30AN300-11-1-29","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","CDN_Nokia_New_SGS_JME-2_PS24x_01-11-01-15_SGC_MTA-2_PS24x_01-11-01-29_10GbE-01_Replaced_A33595","A62834","A62834","","g-SGS_JME-2_PS24x_01-11-01-15_SGC_MTA-2_PS24x_01-11-01-29_10GbE-01","Wed Sep 15 2021 16:35:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-2","SGC-MTA-2","NA","212748"
"Up","Commissioned","10GbE","NLD7_NL_PS36_01-01-20-04_DFA_EMH_PS36_01-01-20-07_10G_1","Unprotected","DFA-EMH-1","GBE10-1-1-20-7","CEN-NL-1","GBE10-1-1-20-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:906281_SNY-EMH_10G_1_IP/MPLS_Zwartkopje Link ring closure_Part1/2_(Part 2 is DV62945)","A62941","A62941","","g-NLD7_NL_PS36_01-01-20-04_EMH_DFA_PS36_01-01-20-07_10G_1","Thu Sep 16 2021 09:55:37 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","DFA-EMH-1#OCS","CEN-NL-1#OCS","NA","213442"
"Up","Commissioned","10GbE","NLD7-NL-130SCX-3-16-C4_NLD7-SNY-130SCX-1-14-C4_10G_1","Unprotected","NLD7-SNY-1","130SCX10-1-14-C4","CEN-NL-1","130SCX10-3-16-C4","","","","","Started","Started","Path","Discover","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:906281_SNY-EMH_10G_1_IP/MPLS_Zwartkopje Link ring closure_Part2/2_(Part 1 is A62941)","DV62945","DV62945","","g-NLD7-NL-130SCX-3-16-L1-1-NLD7-SNY-130SCX-1-14-L1-1-100G ODU2:2 DSR:1","Thu Sep 16 2021 10:10:28 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD7-SNY-1","CEN-NL-1","NA","213454"
"Up","Commissioned","10GbE","EAS_PLI_PS36_01-02-20-07_WES_CTE_PS64_01-02-14-05_10G_1","SNC-N Server Protected","EAS-PLI-1","GBE10-1-2-20-7","WES-CTE-1","GBE10-1-2-14-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:505360_NAT_PLI 8665-1POC1_CTE 8665-2 POC1_VDC_10G_IP/MPLS_1","A62948","A62948","","g-EAS_PLI_PS36_01-02-20-07_WES_CTE_PS64_01-02-14-05_10G_1","Thu Sep 16 2021 11:55:09 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PLI-1#OCS","WES-CTE-1#OCS","NA","213470"
"Up","Commissioned","1GbE","NLD5_GR_PS36_01-01-12-01_EAS_PLI_PS36_01-01-12-21_1G_1","SNC-N Server Protected","NLD5-GR-1","GBE-1-1-12-1","EAS-PLI-1","GBE-1-1-12-21","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:898386_EAS_Grahamstown 8660-2-PLI 8665-2 POC2_1G_IP/MPLS_CORE","A62956","A62956","","g-NLD5_GR_PS36_01-01-12-01_EAS_PLI_PS36_01-01-12-21_1G_1","Thu Sep 16 2021 13:26:30 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","NLD5-GR-1#OCS","EAS-PLI-1#OCS","NA","213493"
